1.085603112840467, 0.00006557409567306701
1.1828793774319069, 0.00005644153515451533
1.3579766536964981, 0.00004592583971157444
1.5330739299610894, 0.000038076939446332215
1.649805447470817, 0.00003308337330822325
1.8443579766536962, 0.000027429799798132495
2.09727626459144, 0.000022320947444877977
2.369649805447471, 0.00001799439365009173
2.6809338521400776, 0.000014781697079657856
2.894941634241245, 0.000012844336473861093
3.206225680933852, 0.000010852223122037556
3.595330739299611, 0.000008832104005452802
3.9844357976653693, 0.000007393151301670278
4.373540856031127, 0.000006365242780899373
4.743190661478598, 0.0000055317907894198425
5.11284046692607, 0.000004852771478579593
5.5408560311284045, 0.000004217590288514471
5.929961089494164, 0.0000036999547004977603
6.357976653696497, 0.000003276555996901336
6.747081712062256, 0.0000029564434213290236
7.428015564202333, 0.000002475448313917983
7.894941634241244, 0.0000022337652965787878
8.361867704280154, 0.000001996861282162395
9.159533073929959, 0.0000017038304487118713
10.054474708171204, 0.0000014269141285377675
10.988326848249026, 0.0000012063087287849587
11.766536964980544, 0.0000010586416677186846
