1.105058365758755, 0.000034010095532111133
1.377431906614786, 0.000025435828368723316
1.8443579766536962, 0.000017817629709439255
2.2723735408560315, 0.000013707912397509653
2.7587548638132295, 0.000010646081967203733
3.206225680933852, 0.000008583921164939992
3.8093385214007784, 0.000006793575302624601
4.334630350194551, 0.000005741066880568703
4.918287937743189, 0.0000048065921545465615
5.618677042801556, 0.00000402466270011884
6.319066147859921, 0.0000033699363975381708
6.824902723735407, 0.0000030410336823469694
7.447470817120621, 0.0000026683841094318784
8.206225680933851, 0.0000022981813434319805
9.003891050583656, 0.0000019980640828684984
9.82101167315175, 0.0000017535403988067123
10.540856031128403, 0.0000015827141098733684
11.143968871595328, 0.0000014418329417821622
11.708171206225678, 0.000001325820969210378
