0.3102482041447707   2.4269048052538776d-7
0.3588958436311482   2.310867946635357d-7
0.42069218434490013  2.2276929757239693d-7
0.48666917632699314  2.095222490373051d-7
0.5482624912487593   2.0196663087856135d-7
0.6259084651446486   1.8995213890858728d-7
0.7337321911453201   1.7647438172099463d-7
0.8488231481999841   1.6394905036007345d-7
0.9819437530674429   1.541997669037377d-7
1.0917028489621805   1.4681667055457394d-7
1.2463118770565809   1.3808291239975842d-7
1.4041456583467815   1.2827637722547074d-7
1.668000823753069    1.17719073679504d-7
1.85457681460093     1.0801790848884392d-7
2.117225500646257    1.015921920796172d-7
2.3855211811479755   9.095453397082726d-8
2.6174264759192156   8.449103143121004d-8
2.8719438823299503   7.752634247086802d-8
3.1932635171238903   7.026687637548297d-8
3.550616878929921    6.290778954963904d-8
4.000646869075928    5.5631513008316995d-8
4.448353298688328    4.9805195465843816d-8
4.881139502051271    4.458801943497484d-8
5.285247471758891    4.141848375324178d-8
6.1968934717964785   3.4869929913173344d-8
6.982331045925546    3.0836673382604006d-8
7.661832041175655    2.7268639997811808d-8
8.632946164598014    2.411459235203867d-8
9.599046305618698    2.158905844413884d-8
10.532701821241846   1.9567025465575366d-8
12.026064977962296   1.7092434552725958d-8
13.37251485200474    1.4930094351811908d-8
14.868662327225168   1.3532059692965389d-8
16.753615662301918   1.1820416403738502d-8
18.628927250972772   1.0452952523834173d-8
