 3	0.5	  2.3401952e-06		2.3755225e-07
 4	0.5	  1.3011879e-06		1.3333309e-07
 5      0.5	  7.4870107e-07 	9.0419599e-08
 6      0.5	  6.2039081e-07		7.3931261e-08
 7      0.5	  4.0858497e-07 	5.8122896e-08
 8      0.5	  2.8339022e-07 	4.8600127e-08
 9      0.5	  1.8871745e-07 	4.0212043e-08
10      0.5	  1.9440035e-07 	3.8517819e-08
11      0.5	  1.1566827e-07 	3.2277323e-08
